Season:,Champion:,Rarity_Score:,Rank:,Image:
2,1129,73.18152166,463,https://ergotokens.org/#/?token=a0f561040d9e721a188ef553639bffe3476d9c327c9e8d11313bbfbdb79a58fe
2,1130,83.36753135,112,https://ergotokens.org/#/?token=a3172d1395240a7156c4429fd94e77e2ceef36417c912322957d7cb2c8e8a9cf
2,1131,61.97258041,1227,https://ergotokens.org/#/?token=a4c887b6f266b92499b8d1853b1d811805d1157ef081dc18c6a298924d2a39e5
2,1132,69.35404884,701,https://ergotokens.org/#/?token=a9fa18b7ce7be1d57a96117b79e170a0082e474ab1d505e8b139c63d9cf40fd2
2,1133,62.9190507,1167,https://ergotokens.org/#/?token=ab5785c646734c4f7025ddd2ec50447171b1887468a0c827f1d59c8d14d366dc
2,1134,66.92643771,898,https://ergotokens.org/#/?token=ae0b0af1959b709e49f04430fc1a428b48062f74340e6b1416553166510d4ac8
2,1135,86.16652365,70,https://ergotokens.org/#/?token=aeb189056ac7b39efb4b55f564db7f3dd072679a74f4afc5008297e6304e604c
2,1136,63.66832549,1113,https://ergotokens.org/#/?token=af52eac98fcabea8f912282d807355e1dd5f72f0a65c6d0c774df86f16cf32e2
2,1137,63.57887088,1122,https://ergotokens.org/#/?token=b4f1c96a06db02250e199e2a3ee31991c99310881fd15a2c0a88e16b26276f53
2,1138,60.51608907,1321,https://ergotokens.org/#/?token=b624a9c19c42d44c04fe769e393633abd69c2e45c032aa659ed13bfe8e8af0ba
2,1139,74.93078259,392,https://ergotokens.org/#/?token=b6e9c28cd60b25896c058f1e03788ad8ae1b9a5800bb11530563f8c8feeebc56
2,1140,61.88337318,1234,https://ergotokens.org/#/?token=ba78a74a3d258e117f8a09b3daa3e2972c184330660e267799277c89804a574e
2,1141,78.75784196,240,https://ergotokens.org/#/?token=bda860c216b3eea9136eb841f96e1e56530c59939e05b9b540186f8620677d47
2,1142,66.31614835,940,https://ergotokens.org/#/?token=beef0bf6a0cb37b92f6b5e0cf2cc891d23a952335ecdeb35ee259ab0078cca9e
2,1143,60.40951013,1331,https://ergotokens.org/#/?token=bef5c9740b92891840ada2b6a7669b8e76ba8712d3255aff3c52e0e953fe09b5
2,1144,72.14362278,533,https://ergotokens.org/#/?token=c0bad7dd0c6c9224e7f80164fd6bba0ba4b105ec89e9bb56ec827a2a780f997f
2,1145,61.57916212,1254,https://ergotokens.org/#/?token=c16702ab4d180c2dd9f90b5fbd44eb720d389d0b6bbcff99ff13f1343112e0bb
2,1146,83.8780701,104,https://ergotokens.org/#/?token=c2e7f68dc72ad7d71b187fb2d047d24311e06e11b3875fe59a3bf37f0c5e538f
2,1147,66.56812444,927,https://ergotokens.org/#/?token=c43c3735145ac47106a801e84b8485c9f0724b2dbf0539065793de4883ac502b
2,1148,61.72868465,1246,https://ergotokens.org/#/?token=c58040a1c036c4862964b621d0d9e59f04fc8b1623e5eb2026f8892262a92be4
2,1149,83.26911894,116,https://ergotokens.org/#/?token=c58caf8cc4f134a5841e4f227017ce0c4ea20a560030a64dae23d501e304bbf0
2,1150,55.54378464,1490,https://ergotokens.org/#/?token=c6f46edc33849ae88c73a4198d8e45ad7e4adc9d754242896039fdcfe828ee55
2,1151,63.57776409,1123,https://ergotokens.org/#/?token=c73369c30846cf15d895760811b44d57269c612abd2f8b0394364b657e10a4a0
2,1152,60.3620236,1333,https://ergotokens.org/#/?token=c8724bc38f511e49967ad47543edd90889cf355829aee87ac426c1c5da5d1fa8
2,1153,72.86803529,481,https://ergotokens.org/#/?token=c87a3c18dd19c87e404a700b39437bde7dd662f2e064937b237d43791e8a44de
2,1154,61.11202692,1291,https://ergotokens.org/#/?token=cc2735d526489c3c977e4ac97fa54293fefb6137c84202a4468e4d1f4924e749
2,1155,90.055353,33,https://ergotokens.org/#/?token=cf156c04674999d930e29653b5ef67435b9aa43ddbb049b4f2588a9b5ec53074
2,1156,61.23392842,1284,https://ergotokens.org/#/?token=d2f8ce59731a5548d4bce165e6470d7619997337a6affc485c205e07a595e672
2,1157,61.81394518,1239,https://ergotokens.org/#/?token=d39e2453a3e6fb73dbbb2714b5b83482dc9fd483f9bf57aacd757b4054ac85fb
2,1158,61.89874548,1232,https://ergotokens.org/#/?token=d47f23fed6f0c68b30e2a4c7993adbd296b4f5c64f15548b38f2a5a2455ba5f8
2,1159,62.37225906,1202,https://ergotokens.org/#/?token=d51d336b68cae8400f041e507bf926daf7bf328736236d18df2ff727106b599d
2,1160,76.02223447,339,https://ergotokens.org/#/?token=d5f9b11b98aeb1401d23248bd84d9af709f2ceccddd1b93351e7b298e9b14029
2,1161,65.27575354,1006,https://ergotokens.org/#/?token=d61ca06faf8573bce71f397464499a72e1b1526ed19749fa2e9ee507ec892921
2,1162,67.45020083,858,https://ergotokens.org/#/?token=d69908dcb06df38e375fba41fd503f9836e36397b496e1c20f10f1ee55841d23
2,1163,83.32268548,113,https://ergotokens.org/#/?token=d6df0adcada9eb36628c7f1ea2bc0c927a6aa3bb5aed91ea50021dd227e13c7a
2,1164,72.10962056,535,https://ergotokens.org/#/?token=d7be8eacd803f2d7eacb039ae446bf72de8e60f891d007c9d7e21e5deada9348
2,1165,72.73530578,490,https://ergotokens.org/#/?token=d96543e184b856609cc41ebbb5615918c4d406bca6711936a4fa2438cebd263c
2,1166,74.67364585,397,https://ergotokens.org/#/?token=da33592e7252a1acf143256afb0e09b73469f45db887f4345af535233c91fbf6
2,1167,63.4025668,1132,https://ergotokens.org/#/?token=daa0f0e6c19d59d5cf9576e05c76f6f45a58d8280ed40dbad74b7dcf0186655c
2,1168,73.85306372,430,https://ergotokens.org/#/?token=db75cacb0819bdad1be3c53dff31a3229a99e343f35ab15885e80e546599f55a
2,1169,67.82962775,826,https://ergotokens.org/#/?token=db9b85614d1edb0e21728a1e8bb6e3c74feaaf48a863b1f65dbca9f858df1d72
2,1170,70.62974379,624,https://ergotokens.org/#/?token=ddf4db29e08b38c5d63bf65b2b1eec7cf0a2d582ddae86f19af0e7664af3e779
2,1171,74.22106503,414,https://ergotokens.org/#/?token=de198a676e89d76b2ec5622c7a1592f62405d16ec826cc1beace635e92b14ce2
2,1172,68.82146338,736,https://ergotokens.org/#/?token=de3591cb12b87435b2b671c597f068cb3498ee4414b31db73bc099008c094ddc
2,1173,85.19287721,80,https://ergotokens.org/#/?token=ded26552bada4a99a5623bcb2527d70d775df3cc67ef8d06935e888bb1a934cb
2,1174,61.0396512,1295,https://ergotokens.org/#/?token=df47ed39f3745cf5985fbec94b56ef48950f1101fe03bcab075895bf2847bc07
2,1175,78.13828113,262,https://ergotokens.org/#/?token=e063c5b6ce81338118e9e0a0e77ebe4be0eb3c85c20d8d154a07931a56af3900
2,1176,69.71555651,678,https://ergotokens.org/#/?token=e0fad97dafb764428c991271f86e77ed6cc6eab454cad851caa0ad3bb9e79b10
2,1177,69.22106651,709,https://ergotokens.org/#/?token=e1758f399f22e06a15e2388a43342f06a732e8c8734812580503bd14c7535512
2,1178,81.70719245,146,https://ergotokens.org/#/?token=e4dea0c5140e37b91b569d515e9313561b29dd7f63f97ee97b9b3147e202a2b7
2,1179,58.87862041,1410,https://ergotokens.org/#/?token=e66c64e8bf772814186fcf904ea1cb735dee91ac21d8b317804c8186911b785e
2,1180,60.01623272,1357,https://ergotokens.org/#/?token=eccc575797389ce28c5a4baa8cdd1a8db0e280bfac19d008e54ac8f19ccfc117
2,1181,78.51680157,246,https://ergotokens.org/#/?token=ed20eb48a728ca89f013f4574a6327d5ab3f9d3431f217fca968cdbb0f6c899b
2,1182,60.65854063,1314,https://ergotokens.org/#/?token=ee8527db175ce6b0f9479eae89d60bc6c39f5ad927f58aa82f5442a60f1caf1e
2,1183,62.80151059,1173,https://ergotokens.org/#/?token=f10414e1bcf659ef6836be5c7c018023eb2839a77fbc2e8e4d373eba1cbe9fb5
2,1184,68.521344,763,https://ergotokens.org/#/?token=f46ab89c7de06cd6651792492720d57d9aa8fa130a1cec92d68909c90bf4aa1f
2,1185,64.10705486,1088,https://ergotokens.org/#/?token=f51267d281443370c89a09dd24ee6570bcebcd9532e16ec5570d639e91174b3c
2,1186,76.8234025,301,https://ergotokens.org/#/?token=f5d1e735cc745dcc322dfd97620e7254e34c9ebb6d24306c0f729aa1149fa24d
2,1187,74.45883914,400,https://ergotokens.org/#/?token=f891b50e2fc97ab002fc264bf1af650d0e18cd1e55e09ee303b38a57475dc18f
2,1188,66.63027514,921,https://ergotokens.org/#/?token=fa1705fb4e998e1399bc9b4373de7c84f769632837a5acb14216d57b032fea89
2,1189,81.4491201,153,https://ergotokens.org/#/?token=fc0bca74b5a688b8bbaed15d695920f99ccdf9d039d357e8bb2b1675bee0dbbd
2,1190,78.32720048,257,https://ergotokens.org/#/?token=fc2ae474bdf881b21136dac3d98c3ce1a12f212e4b73b1542276109df3bc066f
2,1191,72.5319592,505,https://ergotokens.org/#/?token=fc6e9945e92a923984aecd75c0482254c471c5cb5d5b548b06030348ea783661
2,1192,65.82047233,968,https://ergotokens.org/#/?token=fca24d3da1d52f11776ed8f550ad4292cffc3dd7a467c7098daf475dd169b018
2,1193,85.94860676,72,https://ergotokens.org/#/?token=fe8df07db900f86e7e603531a0658fb3417a12b13fc58bd44bf99ecae52f750e
2,1194,65.74395461,978,https://ergotokens.org/#/?token=ffb0cf2ace350950f7294a0054f15b86b92bdd6162397ea31915d0ed42fcc410
2,1195,69.81766492,667,https://ergotokens.org/#/?token=00e48103cb5a84eb817facec3a7bed76e3429fb3a918e6bf7560fd788be78682
2,1196,60.03797421,1353,https://ergotokens.org/#/?token=02733a3bf450cd8d1755f203043a8d7395312cbc2238c4427bb3272848044668
2,1197,64.59025915,1060,https://ergotokens.org/#/?token=02d40d8185aefeca7480766efb3b89b7285a99b2dd8a435cea860b550b831ed9
2,1198,77.16136052,290,https://ergotokens.org/#/?token=044a95490bf453d419d9c2b9f3832122b98feb5e605d79e25d7b68b2dd37b3e0
2,1199,78.8788466,237,https://ergotokens.org/#/?token=04d7089d5077a7435558ebbfc6c85f83f304e1917a3f093346282a3701da53a2
2,1200,70.61040353,626,https://ergotokens.org/#/?token=0549a3a3a51c7a8eacc7431d3b57d3a82cf24240c20c5a106140687314c6f4e5
2,1201,61.01311197,1296,https://ergotokens.org/#/?token=055813fdbd722470e0aec6aa95fa4acd9df363497271c092da1543445ca883f4
2,1202,92.62901852,22,https://ergotokens.org/#/?token=059e3d528a91c317d2a8d251a48d46c54b80bcaef58a49e8db4170b5bcf9e4be
2,1203,64.73323932,1051,https://ergotokens.org/#/?token=06950a87e404bc7405d1efb00d43c144b6166aafe1475ebc2d87f99496c1e4b2
2,1204,83.51784296,109,https://ergotokens.org/#/?token=070b57e776441ff0b6114a6c7d01c38759126034e540e017294ed7c01ec0fda0
2,1205,62.21926262,1211,https://ergotokens.org/#/?token=075f4b2506d8a9ec512ec9e5cffa68b0ff8502a87cf3e140ebb26dcdcdc2a844
2,1206,82.44354226,129,https://ergotokens.org/#/?token=07dc61ff4d98dae56b7b7182e92e62c544c4b239042621cc391525ebc295c3ff
2,1207,64.8542427,1043,https://ergotokens.org/#/?token=085e92a14080902f033520459a6cae26518328015f95eb122a236b2cd783757e
2,1208,76.93979494,296,https://ergotokens.org/#/?token=086a61e2b63a2818c235b358db9140e15c7dd7d8413ffb1353cf43ce34e27e6c
2,1209,68.0207156,807,https://ergotokens.org/#/?token=08aa9b818cf16bc21a1842c3d92d754280b1a97d1f234a7f61b56d52d1257f25
2,1210,76.24600053,331,https://ergotokens.org/#/?token=090eda4bd30c346093ed13d609b1dd84047886405f7081ad39054163f2ccd479
2,1211,60.50626111,1323,https://ergotokens.org/#/?token=0990b0cbc644c93edfc52effaf296658236416e40fd98ec6b454f4d588382bf5
2,1212,64.34143805,1076,https://ergotokens.org/#/?token=0a12c04cf5aad487ee6cd37262edeb6aac10ae6f98862a32dd90c4e0eab94db7
2,1213,75.14182738,383,https://ergotokens.org/#/?token=0a185bf69cb3e742eb3297d36113bb95f55c50d94fcf7b408f5e0462e4d06004
2,1214,62.52862217,1194,https://ergotokens.org/#/?token=0a4b9de6d901398ddedf843204c3cbb853100657b7a48111f20e2a5e48cd4738
2,1215,71.28206604,587,https://ergotokens.org/#/?token=0a5ba13731a29e865a365c929ff3b09a79f20eec28a7733acfc11b0263cbdc31
2,1216,68.42752759,770,https://ergotokens.org/#/?token=0a70c512ed734f14c8db61aab4868c6693e2e2ec6602eb9bb00421bba105f8f1
2,1217,60.47406275,1326,https://ergotokens.org/#/?token=0ab22841866c5f694e35d4df167873098771b8243f34c80188f15fa055a493a4
2,1218,82.27271103,133,https://ergotokens.org/#/?token=0acbf3889f2aed0639d59e209b307b34901a7c0abfc43528ff1b131b0c075755
2,1219,66.4480924,934,https://ergotokens.org/#/?token=0bfbb96c3aa89cd86ada24f199eb34a33ca95628a9256f62bfb85da580c15a5e
2,1220,72.40126841,512,https://ergotokens.org/#/?token=0cc30f23f8f43aa4031c814cc1cf2c1623d35b183edffd15a027ac8a8b7ce3cc
2,1221,66.97513257,895,https://ergotokens.org/#/?token=0cea569964ea85c73eb05b5e1f4f20961544f09ccbaea47a6f79a5c2c314bf83
2,1222,83.29189772,114,https://ergotokens.org/#/?token=0d03ae871c6aa1aa1dcb7e87cfe6329cda1fb7b9caf0be41dbeaefc9ba8be6c9
2,1223,66.829898,907,https://ergotokens.org/#/?token=0d405ff3db76aeaf0dd4acbadb1d0035e88c8c93f350b7f6fbf797b9e7339d5c
2,1224,75.96389194,340,https://ergotokens.org/#/?token=0d676be3ad6e93ffdeedaedee9298b8506ba0ae6c9d156bf930d55cbf1e3f91a
2,1225,67.13574881,886,https://ergotokens.org/#/?token=0da709f44376f69215b349eaf9ec663f29e7adf5002544a0d2e72ccd60577c96
2,1226,59.90548687,1365,https://ergotokens.org/#/?token=0e9efc797e08d13f958c4bfed1293913134f6567f294696f2cf9e936a329dad6
2,1227,65.9708127,960,https://ergotokens.org/#/?token=109e3192e714d79f7da618ea1691917a7281df280f0846e6b33438d799380294
2,1228,61.74035745,1245,https://ergotokens.org/#/?token=12aad600c055c863e2b99c8f0e3297be4fc955acf9e946d1a3f4ef1b742d93b6
2,1229,58.05823431,1447,https://ergotokens.org/#/?token=12dabe2b17ef103ea0daf73ee60e4d083968005df75f9479df8ce0896eabd30e
2,1230,80.02760472,194,https://ergotokens.org/#/?token=12e034f48cfce0ef8f31087455919434e2fc208bc72db272f48b792acb23815e
2,1231,60.96766812,1298,https://ergotokens.org/#/?token=14cc3d4c9eb7e4c45f898baec145755f4c65ca600b8cbd361bf0a3190dd41ef5
2,1232,65.18351808,1016,https://ergotokens.org/#/?token=157b037e478a981f04a0c673a49e57e5b09aaae2711bcbb6bdcaf2ab9365ef6a
2,1233,64.87947149,1041,https://ergotokens.org/#/?token=1589c6746732f03d4b76335053eb2dccdb488829e92f5250c233a0a7f9996b99
2,1234,63.63259405,1118,https://ergotokens.org/#/?token=1618e77ea07f199ca864757157fd230a8bc48f39b13a4de5dd990dda8b80e1a2
2,1235,79.3084637,223,https://ergotokens.org/#/?token=171abb2dc763907b3980564a332e686cde943f48cef1134713390fd3158ab3a7
2,1236,67.99115873,812,https://ergotokens.org/#/?token=1853c896da6c4e6d81ebbbe16a03fe3c80c26e6019c2482e4fa03e7d38474e68
2,1237,74.3706503,405,https://ergotokens.org/#/?token=18a24fce2fd68b4e5a83682a763fb442dad3b19773d40e1d33749dfac2e9cc39
2,1238,73.6653135,439,https://ergotokens.org/#/?token=19a5202e5d86d21fb8ef3437e134d3c3ef98eb845ba5d0c30f21248f21b8f381
2,1239,76.821268,302,https://ergotokens.org/#/?token=19fac86a2b8f63577feca6c291d5e0308daa3e7e3e01cb3f4631590dc9ae2b2a
2,1240,71.8353151,547,https://ergotokens.org/#/?token=1a8543f54cf23ce5c07382f572a0b0c2ea5fe8c91dfbfc7e340efe5566f9026a
2,1241,93.81909295,13,https://ergotokens.org/#/?token=1b33c0d87b3840af256e95a2cd415e21ccf4d8d11e7d97592c2dcfe71f7289ff
2,1242,71.50384313,574,https://ergotokens.org/#/?token=1bc5f9eb1ca431ed27f56f7913057967eedc7d8af67f97b8de40d048d531312b
2,1243,84.3281087,96,https://ergotokens.org/#/?token=1bfe1d4785d97bfc3335c37a8561c30b33cbe6fb39c125c3b969ae5b58cf1b5b
2,1244,67.37019176,866,https://ergotokens.org/#/?token=1c096c57a4026d61855b7ca36494beeb09db47a9d75e237aac0f7f748435a67c
2,1245,85.15439762,81,https://ergotokens.org/#/?token=1c80442ad5928316652831cf59a85bdfa0ab3182f2197975fd71a05804c960dd
2,1246,67.06890266,891,https://ergotokens.org/#/?token=1cc0b7190d42d75c53351a416d04b5186b3df82a5ce223b33f8994480c4683b2
2,1247,55.48561889,1491,https://ergotokens.org/#/?token=1ce8bd438b0d9a73174a9ec45c35b540814160c0c06d17ce4e1da420547acf1a
2,1248,72.20103806,528,https://ergotokens.org/#/?token=1e7f8936a8f859e7cd444e7d4b1bc3afc56cca0d555b9ad95034d2a7cc2fd16b
2,1249,68.92131506,731,https://ergotokens.org/#/?token=216f447b0f20a8f5a45561f5381636d94581b908afaa36e06c6c4286abbf905e
2,1250,70.32517597,641,https://ergotokens.org/#/?token=223a614eaadedf530fa0d38cb3cb5a860c346d50acf4774197401d104937aebf
2,1251,84.15542868,99,https://ergotokens.org/#/?token=22e43bc255fbb1e531bcbaf26dc107de346b7a4a941cfeb42c8acdef6347675f
2,1252,60.54035815,1319,https://ergotokens.org/#/?token=238b4ff287721b62bde6a1a57df40bbc113c608268237d349da232cc5836bc67
2,1253,61.53625663,1258,https://ergotokens.org/#/?token=24e450a352532f82f8b657866fe5f2091414f160f3e6beb55f27de8b5483313b
2,1254,69.37799578,699,https://ergotokens.org/#/?token=2501f5e29fd795cc4daff16d0938e0fc69794d8e167b821f515c63d9b6371c61
2,1255,76.91781811,297,https://ergotokens.org/#/?token=250bb00d25556fb7941f4940f4a30e024916054267475d08b89d144d04f0fcb2
2,1256,75.63534542,361,https://ergotokens.org/#/?token=2534f4bc191f6dd2d2b94ae2dc3b02388f96a009fe1e6d8d0f44557d80cac539
2,1257,58.63317159,1423,https://ergotokens.org/#/?token=2615fd6b2a933e990f913c2de5c7dec79f16832388cd405473536676b1fc7e3a
2,1258,62.10257011,1218,https://ergotokens.org/#/?token=2748065a1d76aa329a0ebb0b6f41070f06edd4299bdd17d2a4cb8f18e72124f1
2,1259,71.47593496,576,https://ergotokens.org/#/?token=27d6a311464ac2d7b65f116ddac7f1de55a555a74ec39561ecb1e74de268f3e4
2,1260,60.35616376,1335,https://ergotokens.org/#/?token=29c3f655ea84d093774f1312317e3d03974c685eb61cad65746babeeb3ebb486
2,1261,72.15461626,532,https://ergotokens.org/#/?token=29e1ae91a8893b9e9ab2b25a24f2bba43520191b1a731352bc678e4fd7aa7fa5
2,1262,59.57134598,1381,https://ergotokens.org/#/?token=2a8b8058f47299ede5eab1767947956a2fea7b4337f6b8355314c63dadf3ec97
2,1263,75.1354411,384,https://ergotokens.org/#/?token=2b26c206c396d52505e831713a70bd0c07e9fa260b628eeb20408515c6f8f911
2,1264,77.3060192,286,https://ergotokens.org/#/?token=2c050e2582f83aa9d6b841359f42423095c5930de093ed14d39f04065112c66e
2,1265,70.08635397,653,https://ergotokens.org/#/?token=2c154173aa2000952bcb06a523148069015e972a5e8b1db800b86e06fa44e61a
2,1266,73.54395892,444,https://ergotokens.org/#/?token=2c4c15ce989d2f4514196342d3deeb72c7f041f38921b40994e11431a82ef3ae
2,1267,65.22279868,1011,https://ergotokens.org/#/?token=2cba67eabb808a14163d1e0ed26dd53abec445a0968ca002a597ea06455cd52f
2,1268,63.21226616,1144,https://ergotokens.org/#/?token=2d8581643c729e2c849ccc510c048e08a54d25c0634ce46ba9faa2acf4f83100
2,1269,86.19928442,69,https://ergotokens.org/#/?token=2e15d27c738610f31d8d0c93dec30ed68b15dc21fac1c5c8d3a0eec010ecfbea
2,1270,70.67199162,621,https://ergotokens.org/#/?token=2e91233770a13dd7b3a2b798c69dce900aa118c43f6a00d183eda270c9ace8c9
2,1271,64.08223492,1089,https://ergotokens.org/#/?token=2ed0a5534767038cfc638c9ca3923ff3f2d7aca7e60b9f8d28fb4f56fa8f0f88
2,1272,82.25916568,134,https://ergotokens.org/#/?token=2edd0ffdbc337b683dc6c2762ace921ace5154c72e953a81c651ca2d19fda1b0
2,1273,71.00267032,601,https://ergotokens.org/#/?token=2ee9a612e25d6d7a3fcdf2d028d7d154473ebe6955668bb7807abe3c489fe7bb
2,1274,73.13535891,467,https://ergotokens.org/#/?token=2f3908a03ce5fe7d99d5d489f4a5a209c28a59ee3fe29d5593f0f68186614ea6
2,1275,86.57177637,65,https://ergotokens.org/#/?token=30dc9feed16dfe0c41360c1626fd7c57c086e1d43e67c77af1857f7fd72db87b
2,1276,60.87912382,1301,https://ergotokens.org/#/?token=30f8923c93227abf31ed61e86a456308a5f149552e7f7e1899fc5b9d61cc0b92
2,1277,101.1678365,3,https://ergotokens.org/#/?token=319ba02808bd86406a74d268d1969e65d7ed0bd25a92121b9685fb7955061874
2,1278,62.46141598,1197,https://ergotokens.org/#/?token=328742dfdf2128aea189c219e372de3be08be9f498ec443695db14b5ddeec6b8
2,1279,67.55521828,850,https://ergotokens.org/#/?token=32d450809c36e1f8607a8e194ff0fae94d4e642c35fe9e78c58fa47a1d4fdc00
2,1280,70.26543256,645,https://ergotokens.org/#/?token=32e17d5ddba2e68c3b63bdcf23670777b6ecaafbad57a8e0851862bf80765fe6
2,1281,59.40895595,1388,https://ergotokens.org/#/?token=32f39241ab3471d9708f796746ff4e20fb9ca50d2b005263ad0332858af3c091
2,1282,77.99011424,268,https://ergotokens.org/#/?token=33756ff73fb15c2d8a09135551963e8e71bcebe063ebcfa7cceff38f66309163
2,1283,77.76050809,273,https://ergotokens.org/#/?token=3523c38d93839edec86c38aedd1b3f631fe34861fe5b95d076ea915a1fbdd8ee
2,1284,68.94799755,730,https://ergotokens.org/#/?token=35c3dc723e13eaa828eb2eaa5be0479d08f1ce0b27836db98a29eb7d57c59027
2,1285,74.90091093,394,https://ergotokens.org/#/?token=360e344c60467738ce971501a9893495ba45db1246acd0b6dc8786428ba19d55
2,1286,67.56360049,847,https://ergotokens.org/#/?token=3660dd605a18da664a32b7f67bc6b7d6594c71a788dcd1dc8b51609e80148961
2,1287,66.92728208,896,https://ergotokens.org/#/?token=36848871f59f97d3aa52a818fab3a0e924b83e8f6fd71d8cacee94a2af63bc5a
2,1288,64.19217189,1082,https://ergotokens.org/#/?token=36ba2eb0d8a74139b9eb07474cb0cbcd1bb6ea1bc3eacab4bf590a805c18b906
2,1289,61.17724415,1288,https://ergotokens.org/#/?token=37e46225c9278d055a857cba13e1f899c91b8ab4228da96b98260993f2c6ce20
2,1290,72.76898477,488,https://ergotokens.org/#/?token=37f9eeec04adf017b7116f9615464cf3cf5cc8c73491d6b17ba881c990b8db73
2,1291,65.24020609,1007,https://ergotokens.org/#/?token=395964f1a66e04c06b7d4bc7a40debe5ee2fb3aa560457bbcebe3dc6b559656d
2,1292,61.31613366,1275,https://ergotokens.org/#/?token=3a1ae05d3e5f9e8ed48b7a66183a39f6ad4874a499d9bb566943c180d0088049
2,1293,80.49184422,180,https://ergotokens.org/#/?token=3bd99cc6c8c30e4b60b48ae9ed12cc29bcc972529112eb3235cd4a501e9d85ad
2,1294,89.95884772,34,https://ergotokens.org/#/?token=3c3d099f860013e0f532e8469cf44872403da0a163c9088c7ac0c81c171c5f6d
2,1295,80.53038345,178,https://ergotokens.org/#/?token=3c71c4a346bbd1a9f0bb2aeaeb434d240b3d36bf76a49480a6b1ed4266dd8ebc
2,1296,69.47044037,694,https://ergotokens.org/#/?token=408c96ccf6cf113a74e37a152f01c137ebc536b6fb256ae9457cda46299ad1e6
2,1297,77.21687659,289,https://ergotokens.org/#/?token=40dd4230c40f678bd1d487480d64c04332e1fb3d892fa233ab2784304da51d0d
2,1298,69.12089497,715,https://ergotokens.org/#/?token=4125a976efde2226c3e69a9fa13f343a0813b0166409ed61f53f21d6542fe965
2,1299,61.92683521,1230,https://ergotokens.org/#/?token=415b980b6546800d581aa01c8c126935091b58d268b23c6c62b61cf982f10c3c
2,1300,79.924648,197,https://ergotokens.org/#/?token=4266a7810669da26628bc11cc8dc761b2f70877d8224df1f3f3fbd2097e09fc6
2,1301,77.36797255,284,https://ergotokens.org/#/?token=42950a9f80cd437a43a553cbd9a3f3abef5611db12a703b29d585882d8a0eed0
2,1302,56.90756439,1468,https://ergotokens.org/#/?token=431ce6612eb92ad0b4f7c059143e3f78d5b64761a51d98619c1e00adb19f59b7
2,1303,63.6403225,1115,https://ergotokens.org/#/?token=436bfb132f88f70a46ead783151c5da63cad78a1c746f4c2ce7e8ac6520bd35e
2,1304,68.91126387,733,https://ergotokens.org/#/?token=43a00b69910602fc2bc1008db5bb1459cee5593b4e1fbabf5177ea697cb3d792
2,1305,58.14977424,1445,https://ergotokens.org/#/?token=44af524be96ef89989238b5c94715da3f8ebcd6ca8c48780c7182eccece358f8
2,1306,92.359999,23,https://ergotokens.org/#/?token=450a722e6e3349ceda05639f926529bee3874e3fd1c46fedec70de6a026c254c
2,1307,68.63612744,754,https://ergotokens.org/#/?token=45c9747b471e1ddb81e27d51a7611c75928cebb94a803b50759a74c5a68662cf
2,1308,58.23632585,1442,https://ergotokens.org/#/?token=461b57498e4183133d24fe0d7e0510e2ca170f8bb8f230917e6ba4e4715ad92a
2,1309,60.01633443,1356,https://ergotokens.org/#/?token=4a2205589837241715f9f859d549454bd7477d65fa26b4e2bb2f11764ad0cbd9
2,1310,81.1468395,163,https://ergotokens.org/#/?token=4abc4e5b500fc97ddfebaee78ac4ecc8d23fb842baa01f7b786eeb244930680f
2,1311,65.05325618,1027,https://ergotokens.org/#/?token=4b472e767af3b2e47d9be42e29c27217134952db23f23ea9c537becd1f00d005
2,1312,58.32874017,1436,https://ergotokens.org/#/?token=4bdc38bcee6547c4245dbe0c327ef77bfd2355f3503720f860ac7265982d4a78
2,1313,67.90955111,817,https://ergotokens.org/#/?token=4bdd843214ee5685e6293f82f0747976e1fa9b4b3499cd538f9015186e95a696
2,1314,67.69429219,837,https://ergotokens.org/#/?token=4c43b0b5e86657b69ece5a326f904a0a9dbbeb0fbc498e683e907d455bebb3f6
2,1315,68.76216932,741,https://ergotokens.org/#/?token=4d557970995c0223488b4e56f6d3f900aa1bf24bff5d7f974ebfd815089bcad6
2,1316,75.21360868,380,https://ergotokens.org/#/?token=4ed88ecb647f6e3c636b74330479b65aa39f71302d98e93145abfa6f8a65b537
2,1317,58.04524264,1448,https://ergotokens.org/#/?token=4f9b9ee7eb29a0630761c65b146afbcbc343839427bd05a860978cc3c499229e
2,1318,64.73203529,1052,https://ergotokens.org/#/?token=4fbeed92a9162fbad5460e1238617dec2cbb7c61a199475963cb5a3cfd328658
2,1319,63.39447219,1133,https://ergotokens.org/#/?token=4fe2cd42e8f9d009be46ab29b905d838871d5328633917ee0b32033ed3dd16dd
2,1320,61.18555612,1287,https://ergotokens.org/#/?token=5011706528e3b0f8efc8002bb3a115d825bfbdb447ca2171a519aafbe93a2906
2,1321,71.83325223,548,https://ergotokens.org/#/?token=50c2df661c31505fd1a9c0b43fb820cfbd35c0ba7dbfc2ca53147ad6d81e884d
2,1322,68.96447486,727,https://ergotokens.org/#/?token=5118a0e6ec5f7f6774d13b61abbbcf479790fe03a258199924822bcb78ba4496
2,1323,75.60751654,364,https://ergotokens.org/#/?token=512c318fcabc45e5a347336ff4c447b20232b7a67888e310deb38bb8fa2e55bb
2,1324,72.63382007,497,https://ergotokens.org/#/?token=521bf292167cf83dbd0e1536c98506b3de32c1a98684838ea78e5e486e3663e8
